p_id,p_message,p_created_time
1098837086877710_1160106347417450,"Giải CTF đã kết thúc. Tất cả câu hỏi đều đã được đóng lại. Mình xin tổng kết các đội như sau:
Giải nhất: Dota2VN
Giải nhì: Trịnh Xuân Thanh 
Giải 3: Valdi
Ngoài ra đội PPAP18+ đã leo hạng 1 cách ngoạn mục trong ngày hôm nay. Chiều nay mở ra check thì tất cả các admin đều bất ngờ khi đội lên được vị trí thứ 3 nhưng kết quả chung cuộc xuống vị trí thứ 4 (hơn nữa đội này lại còn là nữ). Vì vậy nên ban tổ chức quyết định sẽ có thêm 1 giải khuyến khích dành cho đội PPAP18+. Xin chúc mừng đội
Cảm ơn tất cả các bạn toán tin k29 đã tham dự giải CTF lần này và biến nó thành 1 sân chơi rất vui và bổ ích. Cụ thể về việc nhận giải mình sẽ post ở bài post sau
P/s:Minh Hoàng mỗi đứa mất 1 chai nước nhé haha :)))))))))",2016-10-18T17:30:13+0000
1098837086877710_1160053634089388,Chỉ có 30 phút nữa là kết thúc giải cũng chưa biết kết quả thế nào :)))) Mình sẽ up lên hint cuối cùng cho câu Diary các bạn check lại câu hỏi,2016-10-18T16:38:23+0000
1098837086877710_1160058257422259,Team nào muốn top 3 (được vào thẳng nhóm An toàn thông tin) thì cho mình giải thưởng mình sẽ giúp nhé ;)),2016-10-18T16:30:21+0000
1098837086877710_1160042420757176,"nói thật là h mà gặp thằng nào tên Mạnh Chương thì xác định  -_- cả đứa trong nhật kí chơi dota nữa -_-
điên lắm rồi :'(",2016-10-18T16:13:40+0000
1098837086877710_1159867057441379,Cập nhật tình hình chiến sự trước khi kết thúc. Bứt phá mạnh của PPAP18+ =))))),2016-10-18T16:12:26+0000
1098837086877710_1158675837560501,Giải CTF tính đến thời điểm hiện tại đội đang đứng nhất là Dota2VN :v giải sẽ kết thúc vào 12h đêm mai nhé :)))) Các đội còn 1 ngày nữa để làm :),2016-10-17T16:35:40+0000
1098837086877710_1158652767562808,"Các bạn đã học được 2 tuần môn ngôn ngữ lập trình chắc hẳn nhiều bạn đã hiểu nó đôi chút. Bây giờ chính là thời điểm vàng để các bạn hiểu rõ và kỹ hơn về những gì bạn đã học tuần đó. Hãy dành ra 30 -60 phút để đọc 2 lecture này nhé. Mình dám cá các bạn sẽ hiểu nó hơn rất nhiều.
Lecture 1: https://goo.gl/JBfSdl
Lecture 2: https://goo.gl/7NnLMr",2016-10-17T16:29:41+0000
1098837086877710_1155683961193022,"Hello, đây là link đăng kí lớp tư duy lập trình, mình sẽ sớm thông báo về lộ trình học, địa điểm và thời gian, dự tính là tuần sau nữa sẽ bắt đầu :D
https://docs.google.com/forms/d/1Fq-kVE3cyPwYPxCpFd9QsYTmDCgAIDFjUlJHPY2Ks9E",2016-10-17T16:10:19+0000
1098837086877710_1156724677755617,cho em hỏi sao nó lại ra từ -nản ạ :/,2016-10-17T09:45:54+0000
1098837086877710_1157515517676533,"TRUNG TÂM BẰNG LÁI XE VOV THÔNG BÁO 
ĐĂNG KÝ LÀM BẰNG LÁI XE CHO SINH VIÊN ĐẠI HỌC THĂNG LONG
CÁC EM ĐIỀN ĐẦY ĐỦ THÔNG TIN VÀO LINK ĐỂ ĐƯỢC TRUNG TÂM TƯ VẤN VÀ THU HỒ SƠ 
CHUẨN BỊ : 2 ẢNH 3X4 + CMT PHOTO 
CÁC GÓI HỒ SƠ 
GÓI HỒ SƠ THƯỜNG TỰ HỌC TỰ THI 150.000Đ ( HỖ TRỢ TÀI LIỆU ÔN TẬP FREE )
GÓI HỒ SƠ VIP 1 HỖ TRỢ LÝ THUYẾT HOẶC THỰC HÀNH : 250.000Đ ( GIÁ THỊ TRƯỜNG 300.000Đ ) 
GÓI HỒ SƠ VIP 2 HỖ TRỢ CẢ 2 PHẦN : 350.000Đ ( GIÁ THỊ TRƯỜNG LÀ 400.000Đ )
THÔNG TIN CHI TIẾT VỀ LỊCH THI VÀ ĐĂNG KÝ TẠI ĐÂY",2016-10-16T11:52:13+0000
1098837086877710_1157203671041051,"Đề bài cho bạn nào thích lập trình! Câu 1-2 có thể làm đc trong học kỳ 1, câu 3 4 để đấy khi nào học thì làm :)))",2016-10-16T03:44:57+0000
1098837086877710_1156771661084252,"xóa thật ms vl ==""",2016-10-15T17:02:32+0000
1098837086877710_1156646451096773,Vì hiện tại vẫn chưa ai giải được câu logic nên ban tổ chức sẽ đưa thêm gợi ý cho câu này. Gợi ý đã được up lên các đội check lại câu hỏi nhé :),2016-10-15T16:35:09+0000
1098837086877710_1156462987781786,"Bạn có thầy điều thú vị của facebook. AI của facebook ngày càng biết rõ chúng ta hơn.? Nó biết bạn còn hơn là bạn của bạn biết về bạn đó?
Các bạn có tin không? Tin thì lên face it thôi =))",2016-10-15T15:30:27+0000
1098837086877710_1156496994445052,"Group dành cho các sinh viên khoa toán tin khóa 29. Nơi cung cấp và giải đáp các thắc mắc cho các tân sinh viên và cũng như thông báo của khoa và lớp trong quá trình học.
_____________________
Trang thông tin, diễm đàn của sinh viên khoa Toán Tin Đai học Thăng Long:
http://thanglongit.me
_____________________
Page Facebook của CLB Toán tin:
https://www.facebook.com/CLB.TinHoc.TLU
Email: TLIT@thanglong.edu.vn or clbtinhoc.tlu@gmail.com
-------------------------------------
Hãy dừng lướt facebook mà hãy lướt những trang sau sẽ giúp bạn tốt lên rất nhiều: Hoàn toàn FREE
1. Diễn đàn học tập toán tin TLU http://thanglongit.me
2. Trang học ngoại ngữ<English, ...> https://www.duolingo.com
3. Trang học lập trình tiếng việt: https://www.youtube.com/channel/UCj9xVNnEURdzcWFi4Qecl9A
4. Trang học lập trình và thuật toán tiếng anh:
+ https://www.coursera.org
+ https://www.edx.org
+ https://udacity.com
+ https://www.khanacademy.org
+ https://ocw.mit.edu/index.htm
+ https://mva.microsoft.com
5. Trang luyên tư duy lập trình: 
+ https://projecteuler.net
+ https://uva.onlinejudge.org
+ ....",2016-10-15T10:10:05+0000
1098837086877710_1156460924448659,[Trắc nghiệm vui cuối tuần] ? :),2016-10-15T09:22:07+0000
1098837086877710_1155758394518912,"Cập nhập tình hình hiện tại của các đội như sau:
Đội đứng đầu vẫn là Dota2VN. Và hiện giờ mới chỉ có duy nhất 2 đội giải được câu Diary :)))) Cách giải của 2 đội đều rất hay :)))",2016-10-14T16:16:35+0000
1098837086877710_1152731464821605,"Xl mình post lại phát :))) 

Vì 5 lớp TI29a1, b1, c1, d1, e1 học GDTC ghép lớp nên những bạn nào ở các lớp trên cmt cho mình mã Sv và những thông tin cần điền như ở trên ảnh ngay dưới tus này hộ mình luôn nhé. Hoặc inb cho mình cũng đc. 

Hạn nộp ds và tiền đồg phục là 19/10 và giá 1 bộ là 295k nhé!",2016-10-14T16:08:00+0000
1098837086877710_1155590184535733,Cập nhật tình hình cho tới thời điểm này,2016-10-14T14:57:47+0000
1098837086877710_1155547477873337,Anh em cho xin cái ID nhỉ :/,2016-10-14T14:29:31+0000
1098837086877710_1154617277966357,"Cập nhập lại tình hình các đội ngày hôm nay phát chứ nhể :v Thứ hạng của các đội đã được thay đổi so với hôm qua. 3 đội đang đứng đầu là:
_ Dota2VN
_ Trịnh Xuân Thanh 
_ FinalFantasy
Các đội khác vẫn đang bám sát. Có vẻ rất căng :v",2016-10-14T12:14:17+0000
1098837086877710_1153260168102068,"Cách kích hoạt tài khoản mail sinh viên, Dreamspark và Office cho toàn bộ sinh viên toán tin k29
",2016-10-14T11:35:04+0000
1098837086877710_1155535131207905,Híu Híu changed the privacy setting of Toán Tin K29-TLU from Public to Closed.,2016-10-14T10:44:55+0000
1098837086877710_1154561171305301,"Tối mai mình sẽ post link đăng kí lớp học C1 ( lập trình C++)
Bạn nào hứng thú thì subcribe ngay và luôn nhé :D",2016-10-14T05:12:08+0000
1098837086877710_1154496131311805,The Number cũng khó nhưng vẫn chưa bằng 2 câu logic T.T,2016-10-13T18:05:59+0000
1098837086877710_1154542601307158,"Thông báo: Do sai sót trong quá trình ra đề, nên câu Circles đã tạm thời bị gỡ xuống, xin chân thành xin lỗi các bạn, bọn mình sẽ kiểm tra lại tất cả các câu hỏi, nên các câu tiếp theo vẫn làm bình thường nhé, xin lỗi các bạn 1 lần nữa :)))
chuẩn bị post thêm 1 câu nhé",2016-10-13T15:03:35+0000
1098837086877710_1154076301353788,"Các câu hỏi tiếp theo đã được mở :))
Không liên quan nhưng vẫn chưa ai giải được câu Logic à :)))))))",2016-10-13T11:48:26+0000
1098837086877710_1153603124734439,Khuyến khích anh em nào mà k làm được thì hack :'(,2016-10-12T18:22:09+0000
1098837086877710_1153644451396973,"Hôm nay các bạn thấy thế nào ạ :))))) hình như đề dễ quá thì phải :)))) càng về sau các câu càng khó nhé :)))
Cập nhập tình hình hôm nay:
3 đội đang dẫn đầu với điểm số 240 điểm (do được 30 điểm từ việc dậy sớm):
_ Dota2VN
_ Vision 
_ Dick Dance
và vẫn chưa ai giải được câu Logic mới up :)))))",2016-10-12T16:58:16+0000
1098837086877710_1153167121444706,"Cập nhật tình hình chiến sự:
Top 1 đang là Dota2VN với lợi thế về việc dậy sớm
Top 2,3,4 Với sự xuất hiện của team lol ""Surender at 20"" đang bám đuổi rất gay gắt với Dota2VN, kế tiếp là Valdi và Trịnh Xuân Thanh cũng đang bằng điểm.
Tiếp đến là top 5 Vision của honda cũng đang bám đuổi rất căng thẳng. 
Hẹn gặp các bạn vào post sau.",2016-10-12T16:55:26+0000
1098837086877710_1153709968057088,"Tổng hợp những đáp án của bài Logic mới nào: 91,45,...",2016-10-12T16:50:01+0000
1098837086877710_1153521661409252,Hóng chiều h k có câu mới :<,2016-10-12T14:22:50+0000
1098837086877710_1153611931400225,"tình hình là câu circle e đã tìm ra 1 luật lệ đúng cho 2 câu trên còn cái dưới áp dụng theo cái đó thì tạch, kb là do e sai hay bị giống vụ ceasar ạ ahiahi",2016-10-12T14:19:30+0000
1098837086877710_1153585128069572,Mai thầy hiệu trưởng gặp sinh viên mấy h nhỉ mn ?,2016-10-12T14:04:43+0000
1098837086877710_1149046878523397,"THÔNG BÁO: TỔ CHỨC HỌP MẶT TÂN SINH VIÊN TOÁN TIN K29 ĐẦU NĂM

Thay mặt Clb Tin học, mời các bạn K29 đến buổi sinh hoạt đầu tiên clb tổ chức cho khóa mới, với sự góp mặt của GVCN các ngành và sinh viên toán tin khóa trên.

- Thời gian: thứ 3 ngày 11/10/2016 từ 18h đến 19h30 (~20h)

- Địa điểm: self 3 (phòng tự học tầng 3)

- Nội dung: 
     + Gặp gỡ giáo viên chủ nhiệm, nghe kế hoạch đào tạo, trao đổi kinh nghiệm, phương pháp học tập từ thầy cô.
     + Bầu lớp trường của mỗi ngành
     + Nghe giới thiệu CLB
     + Nghe chia sẻ kinh nghiệm của anh/chị khóa trên
     + Giải đáp các thắc mắc của khóa mới (nếu có)

ĐẶC BIỆT:  Bắt đầu từ 19h30 ngày 11/10, CLB Tin học chính thức tuyển cộng tác viên khóa mới. Cách thức tuyển sẽ được mình trình bày trong buổi họp và cũng sẽ có bài viết riêng gửi đến các bạn.

Rất mong các bạn tham gia nhiệt tình. Mọi thắc mắc vui lòng comment dưới bài viết này.

Thanks.",2016-10-12T13:42:58+0000
1098837086877710_1153521248075960,anh em cho em hỏi là chạy cái ubuntu trên USB như nào ạ !?,2016-10-12T11:40:24+0000
1098837086877710_1153167654777986,"[Thông báo]

Do đáp án câu Ceasar có chút sai sót nên một số đội nhập đúng mà chưa được điểm nên ban tổ chức đã quyết định tặng điểm cho các đội đã nhập đúng. Đáp án đã sửa lại chính xác, những ai chưa làm được câu đó vẫn có thể tiếp tục hoàn thành nhé!
Good luck.",2016-10-12T08:16:09+0000
1098837086877710_1153061364788615,Câu hỏi đầu tiên đã được mở. Các đội có thể vào làm,2016-10-11T23:39:28+0000
1098837086877710_1152758201485598,"Đây là gì vậy :v
P/s: KLQ cơ mà có b nào học 1 tuần r vẫn chưa có bạn như mình k :v",2016-10-11T16:59:34+0000
1098837086877710_1152770254817726,Trịnh Xuân Thanh trốn truy nã đi chơi CTF =)))),2016-10-11T16:25:05+0000
1098837086877710_1152707718157313,"Đây là slide giới thiệu phương pháp học tập của cá nhân mình hôm nay chia sẻ với các bạn. Do mải nói mà làm mất 20' thời gian của các bạn.
",2016-10-11T15:49:44+0000
1098837086877710_1152726384822113,"Các đội tham gia giải CTF chú ý: câu hỏi sẽ được mở vào 6h30 sáng ngày mai cho các đội có thể vào làm. Ngày mai những đội nào có thể onl sớm sẽ được thưởng điểm. Chúc các đội may mắn :)
P/S: Hôm nay thời gian không cho phép nên không demo cho các bạn được nên hẹn các bạn hôm khác nhé :)",2016-10-11T15:46:51+0000
1098837086877710_1149116068516478,"Mình đã tạo tài khoản và mật khẩu cho tất cả các team tham gia giải CTF sắp tới. Các bạn thử vào check lại xem có đăng nhập được không nhé:
username: (tên đội)
password: (password các bạn đã đăng ký)
Link web: tlis.me:4000
Các team hiện giờ đã đăng ký:
Dota2VN
Surrender at 20
Anon team
Valdi
Sữa Đặc
Vision
PTVA
white hat
I am DTT
VinaChin Cooperation
VinaChin
[_]
Standin
Mình đã mở đăng ký trên web nên team nào muốn đăng ký thêm thì lên web đăng ký nhé. Trong thời gian diễn ra giải các team vẫn tiếp tục được đăng ký.
Giải sẽ bắt đầu vào 7h30 sáng thứ 4 ngày 12/10 và sẽ diễn ra trong vòng 1 tuần. Chúc các đội may mắn :)",2016-10-11T15:31:44+0000
1098837086877710_1152755764819175,"[Thông bao]

Như trong buổi gặp mặt hôm nay, câu lạc bộ sẽ tuyển cộng tác viên cho khóa mới K29, các bạn nào có hứng thú muốn đăng ký tham gia CLB thì có thể đăng ký.

* Hình thức: Đăng ký Online
* Thời gian đăng ký:  Từ ngày 11/10/2016 đến ngày 25/10/2016
* Khi hết thời gian đăng ký, phía CLB sẽ inbox cho các bạn thời gian và địa điểm cho các bạn phỏng vấn. Nếu các bạn chưa biết chọn ban gì để tham gia trong CLB cho phù hợp với khả nằng thì cứ yên tâm đến phỏng vấn, có gì các anh chị sẽ tư vấn nhé.
* Link đăng ký : http://dangky.thanglongit.me

P/s: Các bạn cứ mạnh dạn đăng ký ứng tuyển CTV, không cần lo lắng quá đâu :) Thân <3",2016-10-11T15:30:59+0000
1098837086877710_1152376211523797,Có ai học tiết 6-7 logic đếm ở B105 k? Cho t hỏi xíu,2016-10-11T14:44:56+0000
